"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_redes_preferenciales.nlogox"
"main-pattern-negative-fixed-small-world"
"06/22/2026 04:12:22:947 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","total-ticks","learning-rate","pairs-per-tick","confidence-threshold","influence-type","[step]","percentage-A","percentage-B","male-percentage-A","female-percentage-A"
"58","260","0.3","20","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"54","260","0.4","10","0.3","neg","69","59.532710280373834","40.46728971962617","58.67446393762184","60.32315978456014"
"57","260","0.2","20","0.3","neg","69","59.90654205607476","40.09345794392523","59.06432748538012","60.68222621184919"
"53","260","0.3","10","0.3","neg","259","56.074766355140184","43.925233644859816","54.58089668615984","57.450628366247756"
"55","260","0.5","10","0.3","neg","259","53.83177570093458","46.16822429906542","52.63157894736842","54.937163375224415"
"51","260","0.1","10","0.3","neg","259","59.345794392523366","40.654205607476634","59.25925925925925","59.42549371633752"
"56","260","0.1","20","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"54","260","0.4","10","0.3","neg","166","58.504672897196265","41.495327102803735","57.50487329434698","59.42549371633752"
"58","260","0.3","20","0.3","neg","69","58.69158878504673","41.308411214953274","57.89473684210527","59.42549371633752"
"45","260","0.5","40","0.2","neg","166","51.77570093457944","48.22429906542056","50.29239766081871","53.14183123877917"
"52","260","0.2","10","0.3","neg","259","58.504672897196265","41.495327102803735","57.50487329434698","59.42549371633752"
"56","260","0.1","20","0.3","neg","69","59.813084112149525","40.18691588785047","57.69980506822612","61.759425493716336"
"59","260","0.4","20","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"57","260","0.2","20","0.3","neg","166","57.476635514018696","42.523364485981304","55.945419103313846","58.88689407540395"
"60","260","0.5","20","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"45","260","0.5","40","0.2","neg","259","51.86915887850467","48.13084112149533","50.487329434697855","53.14183123877917"
"54","260","0.4","10","0.3","neg","259","56.54205607476636","43.45794392523364","55.945419103313846","57.09156193895871"
"60","260","0.5","20","0.3","neg","69","57.10280373831775","42.89719626168224","56.33528265107213","57.809694793536806"
"56","260","0.1","20","0.3","neg","166","59.06542056074766","40.93457943925234","56.53021442495126","61.40035906642729"
"58","260","0.3","20","0.3","neg","166","56.168224299065415","43.83177570093458","55.36062378167641","56.91202872531418"
"61","260","0.1","30","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"59","260","0.4","20","0.3","neg","69","57.570093457943926","42.429906542056074","56.33528265107213","58.707360861759426"
"62","260","0.2","30","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"60","260","0.5","20","0.3","neg","166","55.32710280373831","44.67289719626169","55.55555555555556","55.11669658886894"
"64","260","0.4","30","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"61","260","0.1","30","0.3","neg","69","58.3177570093458","41.6822429906542","56.14035087719298","60.32315978456014"
"57","260","0.2","20","0.3","neg","259","55.887850467289724","44.11214953271028","53.606237816764136","57.989228007181325"
"62","260","0.2","30","0.3","neg","69","57.476635514018696","42.523364485981304","56.14035087719298","58.707360861759426"
"64","260","0.4","30","0.3","neg","69","56.074766355140184","43.925233644859816","54.77582846003899","57.27109515260324"
"56","260","0.1","20","0.3","neg","259","58.504672897196265","41.495327102803735","56.33528265107213","60.502692998204665"
"61","260","0.1","30","0.3","neg","166","56.63551401869159","43.36448598130841","54.58089668615984","58.52782764811491"
"63","260","0.3","30","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"58","260","0.3","20","0.3","neg","259","55.42056074766355","44.57943925233645","53.80116959064327","56.91202872531418"
